,movie_title,metacritic_pos,metacritic_neg,metacritic_neu,gross_total,max_theaters,opening_weekend_gross,release_date,score,running_time_min,production_budget,genre_action,genre_adventure,genre_animation,genre_comedy,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_kids,genre_musical,genre_mystery,genre_romance,genre_sci-fi,genre_tv_series,genre_thriller,genre_war,genre_western
914,Unplanned,52.0,45.0,7.0,19005109,1516,6382298,2019/03/29,5.5,106,6000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
915,Charlie's Angels,27.0,7.0,11.0,17803077,3452,8351109,2019/11/15,3.9,118,90000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
916,The Farewell,76.0,11.0,6.0,17695781,891,355662,2019/08/9,6.7,95,3000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
917,Brightburn,71.0,37.0,12.0,17300439,2607,7845658,2019/05/24,5.6,90,7000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
918,The Good Liar,38.0,15.0,1.0,17156058,2454,5605051,2019/11/15,5.9,109,10000000,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
919,The Kid Who Would Be King,49.0,7.0,0.0,16790790,3528,7173887,2019/01/25,5.4,120,59000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920,Late Night,59.0,9.0,2.0,15499454,2220,246305,2019/06/14,5.6,102,4000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,Miss Bala,13.0,18.0,0.0,15006824,2203,6864744,2019/02/1,5.6,113,15000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
922,If Beale Street Could Talk,70.0,15.0,3.0,14915773,1018,224476,2019/01/11,6.3,119,12000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
923,The Prodigy,11.0,27.0,1.0,14856291,2530,5853061,2019/02/8,3.6,120,6000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
924,Poms,19.0,4.0,2.0,13631124,2750,5361937,2019/05/10,4.5,91,10000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,The Kitchen,33.0,28.0,8.0,12180032,2745,5527410,2019/08/9,4.7,102,38000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
926,After,10.0,3.0,1.0,12138565,2138,6002349,2019/04/12,5.6,117,14000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
927,Blinded by the Light,62.0,11.0,2.0,11901145,2307,4333305,2019/08/16,6.2,118,15000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
928,The Lighthouse,99.0,41.0,8.0,10867104,978,427797,2019/11/1,5.2,102,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
929,Black Christmas,24.0,24.0,4.0,10429730,2625,4240245,2019/12/13,6.2,98,9000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
930,The Best of Enemies,24.0,7.0,3.0,10205616,1705,4446190,2019/04/5,6.2,104,10000000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
931,Hotel Mumbai,26.0,29.0,5.0,9651611,930,88065,2019/03/29,6.6,125,17300000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
932,Motherless Brooklyn,53.0,12.0,3.0,9277736,1342,3500454,2019/11/1,6.0,144,26000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
933,Serenity,43.0,21.0,5.0,8547045,2561,4415403,2019/01/25,4.3,106,39000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
934,Anna,35.0,14.0,9.0,7743794,2114,3600647,2019/06/21,5.7,64,30000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
935,Jexi,18.0,8.0,1.0,6546159,2332,3106730,2019/10/11,4.9,84,5000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Captive State,37.0,16.0,3.0,5958315,2549,3131525,2019/03/15,5.3,109,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
937,Stan & Ollie,64.0,3.0,2.0,5470235,754,78104,2019/01/25,6.5,97,10000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
938,The Goldfinch,42.0,19.0,7.0,5332621,2542,2679027,2019/09/13,5.5,149,40000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
939,The Sun Is Also a Star,24.0,3.0,4.0,4950029,2073,2511530,2019/05/17,4.9,100,9000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
940,Jay and Silent Bob Reboot,25.0,10.0,0.0,4589490,788,93520,2019/10/15,4.6,105,10000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,Tolkien,45.0,9.0,4.0,4535154,1501,2200537,2019/05/10,5.7,112,20000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
942,Brian Banks,15.0,5.0,2.0,4376819,1240,2156272,2019/08/9,6.4,99,10000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
943,Replicas,20.0,21.0,2.0,4046429,2329,2375325,2019/01/11,4.4,107,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
944,The Beach Bum,43.0,9.0,3.0,3502600,1100,1763070,2019/03/29,5.4,95,5000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,El Chicano,7.0,6.0,1.0,1400603,605,700261,2019/05/3,4.6,107,8000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
946,Teen Spirit,21.0,6.0,2.0,441366,696,43620,2019/04/19,5.2,92,16000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
